"Margin","Quantity sold","Sales revenue","State","City","Year","Quarter","Lines","Category","SKU number","Month","Month Name"
"95.6","1","239","California","San Francisco","2016","Q3","Dresses","Evening wear","173658","7","July"
"290.4","2","598","California","San Francisco","2016","Q3","Dresses","Evening wear","173658","8","August"
"21.3","1","149","California","San Francisco","2016","Q3","Dresses","Evening wear","173658","9","September"
"178.9","3","477","California","San Francisco","2016","Q3","Dresses","Evening wear","177376","7","July"
"185.2","2","398","California","San Francisco","2016","Q3","Dresses","Evening wear","177376","8","August"
"92.6","1","199","California","San Francisco","2016","Q3","Dresses","Evening wear","177376","9","September"
"291.9","3","597","California","San Francisco","2016","Q3","Dresses","Skirts","177497","7","July"
"194.6","2","398","California","San Francisco","2016","Q3","Dresses","Skirts","177497","8","August"
"156.5","5","597","California","San Francisco","2016","Q3","Dresses","Skirts","177497","9","September"
"217.6","2","458","California","San Francisco","2016","Q3","Dresses","Skirts","178835","8","August"
"41.4","3","343","California","San Francisco","2016","Q3","Dresses","Skirts","178835","9","September"
"242.3","3","607","California","San Francisco","2016","Q3","Dresses","Skirts","179075","7","July"
"82.7","1","169","California","San Francisco","2016","Q3","Dresses","Skirts","179740","7","July"
"1157","14","2366","California","San Francisco","2016","Q3","Dresses","Skirts","179740","8","August"
"495.9","6","1014","California","San Francisco","2016","Q3","Dresses","Skirts","179740","9","September"
"123.2","1","249","California","San Francisco","2016","Q3","Dresses","Skirts","181009","7","July"
"122.2","1","249","California","San Francisco","2016","Q3","Dresses","Skirts","181009","8","August"
"181.9","2","423","California","San Francisco","2016","Q3","Dresses","Skirts","181009","9","September"
"776","7","1393","California","San Francisco","2016","Q3","Dresses","Sweater dresses","178903","7","July"
"554.3","5","995","California","San Francisco","2016","Q3","Dresses","Sweater dresses","178903","8","August"
"332.6","3","597","California","San Francisco","2016","Q3","Dresses","Sweater dresses","178903","9","September"
"201.7","2","398","California","San Francisco","2016","Q3","Jackets","Boatwear","177798","7","July"
"343.9","3","687","California","San Francisco","2016","Q3","Shirt Waist","2 Pocket shirts","177232","7","July"
"1762.2","25","5077","California","San Francisco","2016","Q3","Shirt Waist","2 Pocket shirts","177380","7","July"
"2480.3","34","6996","California","San Francisco","2016","Q3","Shirt Waist","2 Pocket shirts","177380","8","August"
"1046.9","20","3612","California","San Francisco","2016","Q3","Shirt Waist","2 Pocket shirts","177380","9","September"
"3.7","1","99","California","San Francisco","2016","Q3","Shirt Waist","Long sleeve","177231","7","July"
"-6.3","1","87","California","San Francisco","2016","Q3","Shirt Waist","Long sleeve","177231","9","September"
"756.8","11","2069","California","San Francisco","2016","Q3","Shirt Waist","Long sleeve","177248","7","July"
"477.2","9","1521","California","San Francisco","2016","Q3","Shirt Waist","Long sleeve","177248","8","August"
"651.9","8","1503","California","San Francisco","2016","Q3","Shirt Waist","Long sleeve","177368","7","July"
"272.5","3","597","California","San Francisco","2016","Q3","Shirt Waist","Long sleeve","177368","8","August"
"363.5","4","796","California","San Francisco","2016","Q3","Shirt Waist","Long sleeve","177368","9","September"
"317.9","5","995","California","San Francisco","2016","Q3","Shirt Waist","Short sleeve","173974","7","July"
"329.2","5","1005","California","San Francisco","2016","Q3","Shirt Waist","Short sleeve","173974","8","August"
"121.4","3","507","California","San Francisco","2016","Q3","Shirt Waist","Short sleeve","173974","9","September"
"290.9","9","1174","California","San Francisco","2016","Q3","Shirt Waist","Short sleeve","177875","7","July"
"445.8","5","995","California","San Francisco","2016","Q3","Shirt Waist","Short sleeve","177875","8","August"
"554.9","9","1492","California","San Francisco","2016","Q3","Shirt Waist","Short sleeve","177875","9","September"
"272.8","4","596","California","San Francisco","2016","Q3","Sweat-T-Shirts","Sweats","179739","7","July"
"525.4","7","1043","California","San Francisco","2016","Q3","Sweat-T-Shirts","Sweats","179739","8","August"
"738","10","1490","California","San Francisco","2016","Q3","Sweat-T-Shirts","Sweats","179739","9","September"
"251.6","2","498","California","San Francisco","2016","Q3","Sweat-T-Shirts","Sweats","181248","8","August"
"160.8","2","388","California","San Francisco","2016","Q3","Sweat-T-Shirts","Sweats","181248","9","September"
"338.7","3","747","California","San Francisco","2016","Q3","Sweat-T-Shirts","Sweats","183572","8","August"
"338.7","3","747","California","San Francisco","2016","Q3","Sweat-T-Shirts","Sweats","183572","9","September"
"43.2","2","228","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","166544","7","July"
"205.2","3","507","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","166544","8","August"
"352.1","6","954","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","166544","9","September"
"21219.2","258","47786","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","177264","7","July"
"12327.5","147","27715","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","177264","8","August"
"9569","123","23236","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","177264","9","September"
"173.9","4","497","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","177275","7","July"
"103.1","1","199","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","177275","8","August"
"1650.6","14","3486","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","178769","7","July"
"471.6","4","996","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","178769","8","August"
"991.7","12","2477","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","178769","9","September"
"518.3","7","1393","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","179204","7","July"
"149.8","2","398","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","179204","8","August"
"125.7","3","477","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","179204","9","September"
"764.6","10","2156","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","180030","7","July"
"271.7","3","698","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","180030","8","August"
"358.8","5","845","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","180368","7","July"
"159.9","2","349","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","180368","8","August"
"321.8","9","1114","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","180372","7","July"
"92.9","1","199","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","180372","8","August"
"31.1","3","298","California","San Francisco","2016","Q3","Sweat-T-Shirts","T-Shirts","180372","9","September"
"50.2","1","159","California","San Francisco","2016","Q3","Sweaters","Soft fabric","173673","7","July"
"116.7","2","338","California","San Francisco","2016","Q3","Sweaters","Soft fabric","173673","8","August"
"889","9","1942","California","San Francisco","2016","Q3","Sweaters","Soft fabric","177325","7","July"
"503.6","4","996","California","San Francisco","2016","Q3","Sweaters","Soft fabric","177325","8","August"
"1076.8","13","2564","California","San Francisco","2016","Q3","Sweaters","Soft fabric","177325","9","September"
"1789.3","20","4122","California","San Francisco","2016","Q3","Sweaters","Soft fabric","178628","7","July"
"759.3","7","1603","California","San Francisco","2016","Q3","Sweaters","Soft fabric","178628","8","August"
"742.8","10","1877","California","San Francisco","2016","Q3","Sweaters","Soft fabric","178628","9","September"
"765.4","15","1896","California","San Francisco","2016","Q3","Sweaters","Soft fabric","178788","7","July"
"52","1","129","California","San Francisco","2016","Q3","Sweaters","Soft fabric","178788","8","August"
"159.2","3","387","California","San Francisco","2016","Q3","Sweaters","Soft fabric","178788","9","September"
"639","7","1593","California","San Francisco","2016","Q3","Sweaters","Soft fabric","179169","7","July"
"52","2","298","California","San Francisco","2016","Q3","Sweaters","Soft fabric","179169","8","August"
"33","3","392","California","San Francisco","2016","Q3","Sweaters","Soft fabric","179169","9","September"
"261.7","3","537","California","San Francisco","2016","Q3","Sweaters","Turtleneck","181756","7","July"
"1059.2","12","2148","California","San Francisco","2016","Q3","Sweaters","Turtleneck","181756","8","August"
"1058.9","12","2148","California","San Francisco","2016","Q3","Sweaters","Turtleneck","181756","9","September"
"700","8","1718","California","San Francisco","2016","Q3","Trousers","Party pants","173941","7","July"
"583","5","1245","California","San Francisco","2016","Q3","Trousers","Party pants","173941","8","August"
"36.9","3","373","California","San Francisco","2016","Q3","Trousers","Party pants","173941","9","September"
"206","2","448","California","San Francisco","2016","Q3","Trousers","Party pants","181252","7","July"
"123.7","1","249","California","San Francisco","2016","Q3","Trousers","Party pants","181252","8","August"
"123.7","1","249","California","San Francisco","2016","Q3","Trousers","Party pants","181252","9","September"
"674","12","1911","California","San Francisco","2016","Q4","Accessories","Belts,bags,wallets","177860","10","October"
"78.6","2","298","California","San Francisco","2016","Q4","Accessories","Belts,bags,wallets","177860","11","November"
"424.7","11","1620","California","San Francisco","2016","Q4","Accessories","Belts,bags,wallets","177860","12","December"
"197.1","2","398","California","San Francisco","2016","Q4","Accessories","Jewelry","185114","11","November"
"201","2","398","California","San Francisco","2016","Q4","Accessories","Lounge wear","182379","11","November"
"264.8","3","577","California","San Francisco","2016","Q4","Accessories","Lounge wear","182488","11","November"
"154.5","2","358","California","San Francisco","2016","Q4","Accessories","Lounge wear","182488","12","December"
"87.8","1","199","California","San Francisco","2016","Q4","Accessories","Lounge wear","182880","10","October"
"93","1","199","California","San Francisco","2016","Q4","Accessories","Lounge wear","182880","11","November"
"241.6","3","556","California","San Francisco","2016","Q4","Accessories","Lounge wear","183861","11","November"
"92.4","1","199","California","San Francisco","2016","Q4","Accessories","Lounge wear","183861","12","December"
"239.8","6","645","California","San Francisco","2016","Q4","Accessories","Samples","182313","10","October"
"112.9","2","258","California","San Francisco","2016","Q4","Accessories","Samples","182313","11","November"
"15.2","1","79","California","San Francisco","2016","Q4","Accessories","Samples","182313","12","December"
"664.4","8","1352","California","San Francisco","2016","Q4","Accessories","Samples","182343","10","October"
"818.5","11","1740","California","San Francisco","2016","Q4","Accessories","Samples","182343","11","November"
"304.2","7","845","California","San Francisco","2016","Q4","Accessories","Samples","182343","12","December"
"580.4","5","1245","California","San Francisco","2016","Q4","City Skirts","Mini city","183592","10","October"
"348.3","3","747","California","San Francisco","2016","Q4","City Skirts","Mini city","183592","11","November"
"116.1","1","249","California","San Francisco","2016","Q4","City Skirts","Mini city","183592","12","December"
"90.7","1","199","California","San Francisco","2016","Q4","City Skirts","Mini city","184215","10","October"
"227.9","3","557","California","San Francisco","2016","Q4","City Skirts","Mini city","184215","11","November"
"90.7","1","199","California","San Francisco","2016","Q4","City Skirts","Mini city","184215","12","December"
"93.8","2","268","California","San Francisco","2016","Q4","Dresses","Casual dresses","182331","11","November"
"103.2","4","447","California","San Francisco","2016","Q4","Dresses","Casual dresses","182331","12","December"
"187.7","3","598","California","San Francisco","2016","Q4","Dresses","Evening wear","173658","10","October"
"92.6","1","199","California","San Francisco","2016","Q4","Dresses","Evening wear","177376","10","October"
"415.4","8","1154","California","San Francisco","2016","Q4","Dresses","Skirts","177497","10","October"
"97.3","1","199","California","San Francisco","2016","Q4","Dresses","Skirts","177497","12","December"
